id,meters,price,rooms,dealer,title,location,district
3QhfO,65.15,325553,3,Login-HouseNieruchomości,"Mieszkanie, 65,15 m², Lublin","['Lublin', 'lubelskie']",lubelskie
3Qf20,56.03,504270,2,ExpertNieruchomości,"Apartament Śródmieście 56,3 mkw-idealny na wynajem","['Lublin', 'Śródmieście']",Śródmieście
3JV04,62.33,348424.70,4,NieruchomościLalakPropertiesSpzo.o.SKA,Nowe Mieszkania III Etap Diamentowe Wzgórze,"['Lublin', 'Wrotków']",Wrotków
3Q5Kv,72,359000,3,Login-HouseNieruchomości,Nowe mieszkania na Wrotkowie!,"['Lublin', 'Wrotków']",Wrotków
3MdXu,60.19,336462.10,3,NieruchomościLalakPropertiesSpzo.o.SKA,Nowe Mieszkania III Etap Diamentowe Wzgórze,"['Lublin', 'Wrotków']",Wrotków
3Q1xC,79.14,460000,4,CapitalFinanseiNieruchomościKarolinaLato,"4 pokojowe rozkładowe mieszkanie, Wieniawa","['Lublin', 'Wieniawa']",Wieniawa
3Q17e,68,399900,3,LubelskieMieszkania,Ustawne mieszkanie Wieniawa parter - na gabinet,"['Lublin', 'Wieniawa']",Wieniawa
3PZmY,86.50,490000,3,BiuroNieruchomościKWADRAT,Mieszkanie inwestycyjne na Wieniawie,"['Lublin', 'Wieniawa']",Wieniawa
3PXNC,86.50,495000,3,HFBroker,Piękne mieszkanie na miasteczku akademickim !,"['Lublin', 'lubelskie']",lubelskie
3JoEs,86.72,495000,5,geoDOMNieruchomości,Dwupoziomowe mieszkanie na Fulmana,"['Lublin', 'Wrotków']",Wrotków
3PQfe,48.20,250000,2,HFBroker,2 pokoje na ul.Kustronia,"['os.', 'Zana']",Zana
3PPZS,68,470000,4,Lokum,"4 pokoje w Śródmieściu tuż przy Um, 68 mkw","['Lublin', 'Śródmieście']",Śródmieście
3PPVs,118.20,715000,5,Lokum,"5 pokoi w Śródmieściu tuż przy Um, 118 mkw","['Lublin', 'Śródmieście']",Śródmieście
3PPUI,115.82,729000,5,WGNBiuroNieruchomościLublin,"Lublin, Ponikwoda, Strzembosza, mieszkanie, 5 pok.","['Lublin', 'Ponikwoda']",Ponikwoda
3PKo4,60,400000,3,WMNieruchomości,"Wyjątkowe mieszkanie 60 m2, Lublin, Bronowice","['Lublin', 'Bronowice']",Bronowice
3PF7K,124.23,485000,5,BiuroNieruchomościKWADRAT,124 m2 - 5 pokoi + garaż oraz ogródek - 2005 !!!,"['Lublin', 'Szerokie']",Szerokie
3LBXe,60.82,304100,3,ExpressHouse,"Mieszkanie, 60,82 m², Lublin","['Lublin', 'Dziesiąta']",Dziesiąta
3PDev,73.90,379000,3,4tepiętro,"Węglin, p.1/3, 3 pokoje, 73,9m2, taras 85m2","['Lublin', 'Konstantynów']",Konstantynów
3PyLO,48.59,249000,2,Lokum,Przytulne mieszkanie Lublin Bronowice,"['Lublin', 'Bronowice']",Bronowice
3PnuY,66.03,450000,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 66,03 m², Lublin","['Lublin', 'Węglinek']",Węglinek
3KbiI,103,599000,3,LubelskieMieszkania,"Luksusowe, 2poziomowe mieszkanie z kominkiem","['Lublin', 'Wrotków']",Wrotków
3PhY8,79.67,517855,4,3KLUCZEs.c.,Nowe mieszkanie na Wieniawie,"['Lublin', 'lubelskie']",lubelskie
3PhYc,67.09,436085,3,3KLUCZEs.c.,Nowe mieszkanie na Miasteczku Akademickim,"['Lublin', 'lubelskie']",lubelskie
3Pgus,60,425000,3,CLIVUSNieruchomości,"Lublin, Czuby, Cyrkoniowa","['Lublin', 'Czuby']",Czuby
42gcJ,46,245000,2,Arena,"Mieszkanie 2 pokojowe, Okrzei oś. Kalinowszczyzna","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
42gov,48,269000,3,Arena,3 Pokoje w rozkładzie na Bronowicach,"['Lublin', 'Bronowice']",Bronowice
42jsy,46.79,228000,3,Arena,3 pokoje ul. Puchacza,"['Lublin', 'Bronowice']",Bronowice
42bbu,48,275000,2,Arena,"2 pokoje, 48m2-Czechów !","['Lublin', 'Czechów']",Czechów
42dxq,58,300000,3,PółnocNieruchomościFranczyza,3 (możliwe 4) pokoje Lsm dla rodziny/inwestycyjne,"['Lublin', 'lubelskie']",lubelskie
40KdK,70,629000,3,Ofertaprywatna,Apartament 3 p. Twoje nowe miejsce w Sercu Miasta,"['Lublin', 'Centrum']",Centrum
42lTx,60,385000,3,InvestorNieruchomościFranchise,Trzypokojowe mieszkanie na Czubach.,"['Lublin', 'Czuby']",Czuby
42lTs,50.90,319000,2,InvestorNieruchomościFranchise,Dwupokojowe mieszkanie przy Politechnice.,"['Lublin', 'LSM']",LSM
3D6k4,82.23,781185,3,,Apartament w Centrum Lublina,"['Stare', 'Miasto']",Miasto
42lKO,48,260000,2,InvestorNieruchomościFranchise,Mieszkanie dwupokojowe na Czubach.,"['Lublin', 'Czuby']",Czuby
42lKM,48.50,340000,2,InvestorNieruchomościFranchise,Mieszkanie dwupokojowe na Czubach.,"['Lublin', 'Czuby']",Czuby
42lKJ,32.50,227000,2,InvestorNieruchomościFranchise,Kawalerka na Lsm.,"['Lublin', 'LSM']",LSM
42lKI,36.50,215000,1,InvestorNieruchomościFranchise,"Kawalerka na Czechowie, ul. Rogera.","['Czechów', 'Górny']",Górny
3PjSU,145.01,579900,4,,Zamieszkaj na Skowronkowej,"['Lublin', 'Sławin']",Sławin
3PjU4,144.98,549900,4,,Mieszkanie w zabudowie szeregowej,"['Lublin', 'Sławin']",Sławin
426hm,55,395000,3,,"Lublin, Czuby, Węglinek, Gęsia","['Lublin', 'Czuby']",Czuby
425Ub,58,369999,4,,LSM Pana Balcera 4 pok po Generalnym Remoncie,"['Lublin', 'LSM']",LSM
42llL,43,205000,2,ADREMNIERUCHOMOŚCICEZARYPAPLIŃSKI,"Lublin, ul. Przyjaźni, 43 mkw., 2 pokoje","['Lublin', 'Bronowice']",Bronowice
42lgn,72.45,399000,4,HomePartnerSp.zo.o.,Duże mieszkanie po remoncie na Wrotkowie,"['Lublin', 'Wrotków']",Wrotków
41n3Z,70,369000,4,,Przytulne mieszkanie 4 pokoje Sławinek,"['Lublin', 'Sławinek']",Sławinek
42lbi,46.61,284321,2,3KLUCZEs.c.,"Mieszkanie, 46,61 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42lbg,44.84,264556,2,3KLUCZEs.c.,"Mieszkanie, 44,84 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42lbh,44.84,269040,2,3KLUCZEs.c.,"Mieszkanie, 44,84 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42lbf,66.75,400500,4,3KLUCZEs.c.,"Mieszkanie, 66,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42lbe,66.75,393825,4,3KLUCZEs.c.,"Mieszkanie, 66,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42lbd,66.75,387150,4,3KLUCZEs.c.,"Mieszkanie, 66,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42l5u,60,425000,5,PółnocNieruchomościFranczyza,5 pokoi w centrum,"['Lublin', 'Centrum']",Centrum
41QfJ,62.80,317000,3,,"Przestronne 3-pokojowe mieszkanie 63m2, Czuby","['Lublin', 'Czuby']",Czuby
42kZu,76,549000,3,3KLUCZEs.c.,Apartament Lsm,"['os.', 'Konopnickiej']",Konopnickiej
42kZi,59.34,356040,3,3KLUCZEs.c.,"Mieszkanie, 59,34 m², Lublin","['Lublin', 'Węglinek']",Węglinek
420A7,53.10,399000,3,Ofertaprywatna,Unikatowe mieszkanie 3 pokoje wykończone Gęsia,"['Lublin', 'Węglinek']",Węglinek
41CP3,55,329000,3,Ofertaprywatna,"OKAZJA, Mieszkanie 55m2, LSM Osiedle Słowackiego","['Lublin', 'LSM']",LSM
41Ssp,51.45,315000,3,VISUMNIERUCHOMOŚCI,"2-3 Pokoje, Nowe Budownictwo, Nowy Świat","['Lublin', 'Dziesiąta']",Dziesiąta
40VwT,75.89,440000,3,HomeBrokerS.A.,"Mieszkanie, 75,89 m², Lublin","['Lublin', 'Czuby']",Czuby
40VwE,37.61,210000,2,HomeBrokerS.A.,"Mieszkanie, 37,61 m², Lublin","['Lublin', 'Bronowice']",Bronowice
40VjS,64.99,347054.50,3,GreenHouseNieruchomości,"Mieszkanie, 64,99 m², Lublin","['Lublin', 'Wrotków']",Wrotków
40VjQ,61.77,337900,3,GreenHouseNieruchomości,"Mieszkanie, 61,77 m², Lublin","['Lublin', 'Wrotków']",Wrotków
40VjN,36.60,304000,1,GreenHouseNieruchomości,"Mieszkanie, 36,60 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
40Vea,29.23,189995,1,3KLUCZEs.c.,"Mieszkanie, 29,23 m², Lublin","['Lublin', 'Sławin']",Sławin
40Veb,59.17,366854,3,3KLUCZEs.c.,"Mieszkanie, 59,17 m², Lublin","['Lublin', 'Sławin']",Sławin
40Ve8,41.98,264474,2,3KLUCZEs.c.,"Mieszkanie, 41,98 m², Lublin","['Lublin', 'Sławin']",Sławin
40Ve6,48.92,305750,2,3KLUCZEs.c.,"Mieszkanie, 48,92 m², Lublin","['Lublin', 'Sławin']",Sławin
40VdZ,59.37,362000,3,4tepiętro,"Centrum, 3 pokoje!","['Lublin', 'Centrum']",Centrum
40VaV,32.38,208280,2,Arena,"Mieszkanie, 32,38 m², Lublin","['Lublin', 'Czuby']",Czuby
3Q8pS,61.30,321825,3,Arena,"Mieszkanie, 61,30 m², Lublin","['Lublin', 'Felin']",Felin
3KHz2,76.86,357399,4,Arena,Idealne mieszkanie dla rodziny na nowym osiedlu,"['Lublin', 'Felin']",Felin
3KIO4,54.73,276386.50,3,Arena,Mieszkanie trzypokojowe na nowym osiedlu!,"['Lublin', 'Felin']",Felin
40WVa,35.87,225981,2,CLIVUSNieruchomości,Lublin Nowe Budownictwo Ostatnie mieszkanie Okazja,"['Lublin', 'Kośminek']",Kośminek
40WRp,51.81,331584,3,3KLUCZEs.c.,"Mieszkanie, 51,81 m², Lublin","['Lublin', 'Sławin']",Sławin
40WRl,29.23,195995,1,3KLUCZEs.c.,"Mieszkanie, 29,23 m², Lublin","['Lublin', 'Sławin']",Sławin
40WRn,69.24,414747.60,4,3KLUCZEs.c.,"Mieszkanie, 69,24 m², Lublin","['Lublin', 'Sławin']",Sławin
40WRk,41.98,265583,2,3KLUCZEs.c.,"Mieszkanie, 41,98 m², Lublin","['Lublin', 'Sławin']",Sławin
40WRi,48.91,298896,2,3KLUCZEs.c.,"Mieszkanie, 48,91 m², Lublin","['Lublin', 'Sławin']",Sławin
40WRg,55.24,346887.60,3,3KLUCZEs.c.,"Mieszkanie, 55,24 m², Lublin","['Lublin', 'Sławin']",Sławin
40WRh,51.81,326341.90,3,3KLUCZEs.c.,"Mieszkanie, 51,81 m², Lublin","['Lublin', 'Sławin']",Sławin
40WHf,36,235000,2,HERMESHOUSE,"Mieszkanie, 36 m², Lublin","['Lublin', 'Bronowice']",Bronowice
40WGa,35.87,215220,2,CLIVUSNieruchomości,Lublin Ostatnie mieszkania na 2020 rok ! Okazja,"['Lublin', 'Śródmieście']",Śródmieście
423BI,53.10,387000,2,,Nowe! Gotowe do wprowadzenia! 17 tys zł w kieszeni,"['Lublin', 'Węglin']",Węglin
42gbo,47.20,275000,2,HappyHome,Atrakcyjne mieszkanie na Czechowie ul. Kurantowa,"['Lublin', 'Czechów']",Czechów
42mMF,34.32,279000,2,Ofertaprywatna,"REZERWACJA Roczne Mieszkanie Lublin Sławin 34,32m","['Lublin', 'Sławin']",Sławin
414qN,49.41,215999,2,BIGCITYBROKER,Mieszkanie 2 pokojowe z klimatyzacją,"['Lublin', 'Bronowice']",Bronowice
414pB,51.78,240000,2,BiuroNieruchomościANMAMagdalenaStaniszewska,"Mieszkanie, 51,78 m², Lublin","['Lublin', 'Centrum']",Centrum
414fB,59.04,350000,3,FRANCZEWSKANieruchomościs.c.,Mieszkanie 3pok. na Czechowie,"['Czechów', 'Górny']",Górny
413WP,48,310000,3,WMNieruchomości,"Politechnika, Umcs - Lsm 3 pok. 48 mkw!!!","['Lublin', 'LSM']",LSM
413WN,111.10,570000,5,geoDOMNieruchomości,"Dwupoziomowe, funkcjonalne mieszkanie w centrum.","['Lublin', 'Śródmieście']",Śródmieście
3SYy8,103.60,525000,4,ExpressHouse,"Mieszkanie, 103,60 m², Lublin","['Lublin', 'Bazylianówka']",Bazylianówka
413nv,80,445000,4,BiuroNieruchomościKWADRAT,4 Pokojowe 80m2 Nowe Budownictwo Na Czechowie!,"['Lublin', 'Czechów']",Czechów
3YZTm,70.20,400140,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 70,2 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
412VX,57,399000,3,BiuroNieruchomościKWADRAT,Mieszkanie w centrum 3 pokoje 57m2 1 piętro!,"['Lublin', 'Śródmieście']",Śródmieście
412WT,30.65,244000,2,Lokum,Mieszkanie 2 Pokojowe Po Generalnym Remoncie,"['Lublin', 'Bronowice']",Bronowice
412mI,69.40,420000,3,BiuroNieruchomościKWADRAT,3 pokoje - 70 m2 - os. Widok !!!,"['Lublin', 'Czuby']",Czuby
412kI,103,575000,4,WMNieruchomości,Niepowtarzalny i Luksusowy Apartament 103 m!,"['Lublin', 'Wrotków']",Wrotków
412km,122.60,620000,4,FreedomNieruchomościFranczyza,Apartament dla wymagających na ul. Willowej,"['Lublin', 'Botanik']",Botanik
412iD,88.50,464000,4,geoDOMNieruchomości,Dwupoziomowe mieszkanie na Osielu Piastowskim/Lsm.,"['Lublin', 'LSM']",LSM
4121s,62.22,337000,4,CapitalFinanseiNieruchomościKarolinaLato,"4 pokoje, os. Nałkowskich, łazienka po remoncie","['Lublin', 'Wrotków']",Wrotków
411Zf,69.24,414747.60,3,FRANCZEWSKANieruchomościs.c.,"Nowa inwestycja. Mieszkanie 2 pokojowe 69,24m2","['Lublin', 'Sławin']",Sławin
411oS,73,417000,3,HomeBrokerS.A.,"Mieszkanie, 73 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
410s0,55,264000,3,BiuroNieruchomościKWADRAT,"Mieszkanie 55m2 - 3 pok., Botanik","['Lublin', 'Sławin']",Sławin
410on,32.80,179000,1,4tepiętro,Komfortowa kawalerka przy Spa Orkana,"['Lublin', 'Czuby']",Czuby
410dG,27,87000,1,Alfahouse,Kawalerka Bronowice 87 000 zł. !!!!!!!,"['Lublin', 'Kośminek']",Kośminek
410bB,58,350000,4,WMNieruchomości,"4 pokoje na Weteranów- blisko Umcs, Kul, Up!","['Lublin', 'Wieniawa']",Wieniawa
410by,84.70,566000,3,FRANCZEWSKANieruchomościs.c.,Ekskluzywne dwupoziomowe mieszkanie na Ponikwodzie,"['Lublin', 'Bazylianówka']",Bazylianówka
40ZvD,44.25,252000,3,Alfahouse,wyjątkowe 3 pokoje na górnym czechowie,"['Czechów', 'Górny']",Górny
40Zn4,73.14,370000,3,BiuroNieruchomościKWADRAT,Mieszkanie w Centrum,"['Lublin', 'Śródmieście']",Śródmieście
42mEn,46.60,340000,2,Ofertaprywatna,Mieszkanie z ogródkiem w cichej dzielnicy,"['Lublin', 'Dziesiąta']",Dziesiąta
42dCj,35.48,255000,2,geoDOMNieruchomości,Dwupokojowe mieszkanie w bloku z 2018 roku.,"['Lublin', 'Dziesiąta']",Dziesiąta
3XVus,61.30,315695,3,4tepiętro,Mieszkanie 3pok. na Felinie!,"['Lublin', 'Felin']",Felin
3XWwC,92.25,489000,4,SzymanekNieruchomościSp.zo.o.,Mieszkanie sprzedaż 4 pokoje 92 m2 Lublin Lsm,"['Lublin', 'LSM']",LSM
3VYKo,45.58,268525.10,3,NieruchomościLalakPropertiesSpzo.o.SKA,"Diamentowe Wzgórze Nowe Mieszkania, Blok D","['Lublin', 'Wrotków']",Wrotków
3X8La,45.76,279136,2,NieruchomościLalakPropertiesSpzo.o.SKA,"Diamentowe Wzgórze Nowe Mieszkania, Blok D","['Lublin', 'Wrotków']",Wrotków
3Mi7m,56.78,317400.20,3,NieruchomościLalakPropertiesSpzo.o.SKA,Nowe Mieszkania III Etap Diamentowe Wzgórze,"['Lublin', 'Wrotków']",Wrotków
3WA6Y,56.78,317400.20,3,NieruchomościLalakPropertiesSpzo.o.SKA,Nowe Mieszkania III Etap Diamentowe Wzgórze,"['Lublin', 'Wrotków']",Wrotków
3WAde,57.34,320530.60,3,NieruchomościLalakPropertiesSpzo.o.SKA,Nowe Mieszkania III Etap Diamentowe Wzgórze,"['Lublin', 'Wrotków']",Wrotków
3XTZG,37,175000,2,WMNieruchomości,Dwa niezależne pokoje do wprowadzenia!,"['Lublin', 'Tatary']",Tatary
3XSa4,62.50,420000,4,BiuroNieruchomościKWADRAT,"62,5 m2 - 4 pokoje - Lsm - przy wąwozie - 2 piętro","['Lublin', 'LSM']",LSM
3XNni,92.25,489000,4,HOME-TRADER,"Lsm, 4 pokoje - dla rodziny lub świetna inwestycja","['Lublin', 'LSM']",LSM
3XNli,63,365000,2,BESTHOUSENieruchomości,2 pokoje - Poręba!,"['Lublin', 'Poręba']",Poręba
3XMTC,69.70,368713,3,4tepiętro,Mieszkanie 3 pok. w gotowym budynku na Wrotkowie!,"['Lublin', 'Wrotków']",Wrotków
3XMJi,62.02,338009,3,4tepiętro,Mieszkanie 3 pok. w gotowym budynku na Wrotkowie!,"['Lublin', 'Wrotków']",Wrotków
3XMBa,73.71,368476.29,3,4tepiętro,Mieszkanie 3 pok. w gotowym budynku na Wrotkowie!,"['Lublin', 'Wrotków']",Wrotków
3XMne,49.80,265000,3,WMNieruchomości,Mieszkanie sprzedaż 3 pokoje Tatary,"['Lublin', 'Tatary']",Tatary
3XMeg,73.93,369576.07,3,4tepiętro,Mieszkanie 3 pok. w gotowym budynku na Wrotkowie!,"['Lublin', 'Wrotków']",Wrotków
3XLX2,64,369000,2,WMNieruchomości,"Mieszkanie, 64 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
3XJ7q,51.93,389475,3,CLIVUSNieruchomości,Apartament w okol. Politechniki Lubelskiej Okazja,"['Lublin', 'LSM']",LSM
3XJ7u,56.12,420900,3,CLIVUSNieruchomości,Apartament w okol. Politechniki Lubelskiej Okazja,"['Lublin', 'LSM']",LSM
3XIAE,63,384300,3,WGNBiuroNieruchomościLublin,"Mieszkanie, 63 m², Lublin","['Lublin', 'Bronowice']",Bronowice
3XH5e,39,235000,1,PrestigeBroker,Kawalerka mogąca pełnić funkcję lokalu użytkowego,"['Lublin', 'Czuby']",Czuby
3XH52,33,229000,2,PrestigeBroker,Pięknie urządzone mieszkanie do wprowadzenia,"['Lublin', 'lubelskie']",lubelskie
3XFZy,59.34,445050,3,CLIVUSNieruchomości,2 Kawalerki w 1 ! Okazja Pod Wynajem Politechnika,"['Lublin', 'LSM']",LSM
3XCvU,58,305000,4,CLIVUSNieruchomości,"Lublin, Kalinowszczyzna ul. Lwowska","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
40QUT,34.20,265000,2,Ofertaprywatna,Kawalerka Czechów Północy!,"['Czechów', 'Górny']",Górny
42ch2,55,239000,3,Ofertaprywatna,Sprzedam mieszkanie 3 pokojowe,"['Lublin', 'Dziesiąta']",Dziesiąta
41ycj,60,298000,3,HERMESHOUSE,"Mieszkanie, 60 m², Lublin","['Lublin', 'Wrotków']",Wrotków
41u6O,42.10,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 16,"['Lublin', 'Wrotków']",Wrotków
41u6G,36.78,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 15,"['Lublin', 'Wrotków']",Wrotków
41u5T,31.22,Zapytajocenę,1,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 14,"['Lublin', 'Wrotków']",Wrotków
41u32,53.82,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 33,"['Lublin', 'Wrotków']",Wrotków
41u2t,46.53,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 32,"['Lublin', 'Wrotków']",Wrotków
41u2j,65.01,Zapytajocenę,4,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 31,"['Lublin', 'Wrotków']",Wrotków
41u2b,42.10,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 12,"['Lublin', 'Wrotków']",Wrotków
41u1M,36.78,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 11,"['Lublin', 'Wrotków']",Wrotków
41u1j,31.22,Zapytajocenę,1,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 10,"['Lublin', 'Wrotków']",Wrotków
41u0i,28.60,Zapytajocenę,1,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 9,"['Lublin', 'Wrotków']",Wrotków
41tZm,53.82,Zapytajocenę,3,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 30,"['Lublin', 'Wrotków']",Wrotków
41tYu,46.53,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 29,"['Lublin', 'Wrotków']",Wrotków
41tYq,65.01,Zapytajocenę,4,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 28,"['Lublin', 'Wrotków']",Wrotków
41tYg,69.70,375683,4,LogoInvest,"Mieszkanie, 69,70 m², Lublin","['Lublin', 'Wrotków']",Wrotków
41tYf,42.10,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 8,"['Lublin', 'Wrotków']",Wrotków
41tY6,40.75,246537.50,2,3KLUCZEs.c.,"Mieszkanie, 40,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tY5,49.33,305846,3,3KLUCZEs.c.,"Mieszkanie, 49,33 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tY4,52.57,310163,3,3KLUCZEs.c.,"Mieszkanie, 52,57 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tY3,36.49,220764.50,2,3KLUCZEs.c.,"Mieszkanie, 36,49 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tY1,36.49,220764.50,2,3KLUCZEs.c.,"Mieszkanie, 36,49 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tY2,36.49,220764.50,2,3KLUCZEs.c.,"Mieszkanie, 36,49 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tY0,60.13,354767,3,3KLUCZEs.c.,"Mieszkanie, 60,13 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tXY,37.13,224636.50,2,3KLUCZEs.c.,"Mieszkanie, 37,13 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41tXZ,37.13,224636.50,2,3KLUCZEs.c.,"Mieszkanie, 37,13 m², Lublin","['Lublin', 'Węglinek']",Węglinek
426UN,48.15,410000,2,VISUMNIERUCHOMOŚCI,"Mieszkanie sprzedaż, 2 pokoje, ul. Chodźki.","['Lublin', 'Czechów']",Czechów
42p9R,50.88,349000,2,Ofertaprywatna,"MIESZKANIE 50,88 m2, BOTANIK, Kaskadowa 11, Lublin","['Lublin', 'Botanik']",Botanik
42pAd,92.83,525000,5,Ofertaprywatna,"Mieszkanie na ul. Startowej - 5 pokoi, dwa poziomy","['Lublin', 'Bronowice']",Bronowice
42qqv,65.67,440000,2,Ofertaprywatna,"Mieszkanie 65 m2, Bazylianówka/Ponikwoda","['Lublin', 'Ponikwoda']",Ponikwoda
40fm4,36.26,205000,2,Ofertaprywatna,"2 pokoje, nowe, 36,26 m2 Czechów Koncertowa Lublin","['Lublin', 'Czechów']",Czechów
42hvb,69,399500,3,Ofertaprywatna,"Nowocześnie wykończone, Mała Dziesiąta, z wyposaż.","['Lublin', 'Dziesiąta']",Dziesiąta
41tIg,86,473000,3,BESTHOUSENieruchomości,3-4 pokoje Wieniawa !,"['Lublin', 'lubelskie']",lubelskie
41I5L,67.39,384190,3,BESTHOUSENieruchomości,3-4 Pokoje - 2020 rok!,"['Lublin', 'Węglinek']",Węglinek
41St7,18.21,200000,1,Arena,kawalerka u.l Sieroca,"['Lublin', 'Centrum']",Centrum
41SrL,56,349000,2,WMNieruchomości,"Mieszkanie, 56 m², Lublin","['Lublin', 'Wrotków']",Wrotków
41Saf,69.16,520000,3,BiuroNieruchomościKWADRAT,"3 pokoje, 69m2, Śródmieście, Park Saski","['Lublin', 'Śródmieście']",Śródmieście
41S04,68.50,389000,3,HomeBrokerS.A.,"Mieszkanie, 68,50 m², Lublin","['Lublin', 'Czuby']",Czuby
41RSH,51.60,329000,3,FRANCZEWSKANieruchomościs.c.,3 Pokoje. Poręba,"['Lublin', 'Poręba']",Poręba
41RR8,46,330000,3,BiuroNieruchomościFACTOR,"Mieszkanie, 46 m², Lublin","['Lublin', 'Centrum']",Centrum
41fl3,73.10,343000,4,WłasnyKąt,***Mieszkanie 4 Pokoje Okazja !***,"['Lublin', 'Czuby']",Czuby
41RFV,40.17,255079.50,3,FRANCZEWSKANieruchomościs.c.,3 pokojowe mieszkanie do odbioru w 2019,"['Lublin', 'Wrotków']",Wrotków
41RFe,28.59,170000,2,WMNieruchomości,"Mieszkanie sprzedaż 2 pokoje 28,59 m2 Bronowice","['Lublin', 'Bronowice']",Bronowice
41RB7,67.50,384750,3,3KLUCZEs.c.,"Mieszkanie, 67,50 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RB8,67.50,384750,3,3KLUCZEs.c.,"Mieszkanie, 67,50 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RB5,44.84,260072,2,3KLUCZEs.c.,"Mieszkanie, 44,84 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RB4,67.40,384180,3,3KLUCZEs.c.,"Mieszkanie, 67,40 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RB2,66.70,380190,3,3KLUCZEs.c.,"Mieszkanie, 66,70 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RB3,67.50,411750,3,3KLUCZEs.c.,"Mieszkanie, 67,50 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RB1,67.50,378000,3,3KLUCZEs.c.,"Mieszkanie, 67,50 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RAZ,67.50,384750,3,3KLUCZEs.c.,"Mieszkanie, 67,50 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41RAI,57.15,397000,3,3KLUCZEs.c.,Trzy pokoje Rogatka Warszawska,"['Rogatka', 'Warszawska']",Warszawska
41RAG,140,635000,6,3KLUCZEs.c.,Mieszkanie z działką Szerokie,"['Zimne', 'Doły']",Doły
41RoY,55,296000,3,CLIVUSNieruchomości,"Lublin, Czuby ul. Kwarcowa","['Lublin', 'Czuby']",Czuby
41RoX,56,296000,3,CLIVUSNieruchomości,"Lublin, Czuby ul. Kwarcowa","['Lublin', 'Czuby']",Czuby
42hJl,65.01,338052,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 65,01 m², Lublin","['Lublin', 'Felin']",Felin
42hJm,61.30,315695,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 61,30 m², Lublin","['Lublin', 'Felin']",Felin
42hJk,88.27,525000,4,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 88,27 m², Lublin","['Lublin', 'Rudnik']",Rudnik
42hJi,51.36,272208,2,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 51,36 m², Lublin","['Lublin', 'Felin']",Felin
42hJj,65.01,334801.50,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 65,01 m², Lublin","['Lublin', 'Felin']",Felin
